"","score","text"
"39",-2,"¡#FelizMartes! Hoy visitamos el Observatorio del #Teide. ¿Sabes que tú también puedes hacerlo? <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00AD>… https://t.co/Osl2lki0Yq"
"40",-3,"#Desalojo En directo hemos visto el desalojo de un grupo de familias que vivían de #okupas en #Granadilla en la isl… https://t.co/oj79CJelHl"
"41",0,"RT @Diariopalmero: El Cabildo insta a los ayuntamientos a preservar la seguridad en las playas de la isla - Actualidad - https://t.co/vdYgi…"
"42",-1,"RT @KellysLanzarote: #BuscoPiso en una isla donde hay trabajo, pero faltan casas para #LasKellys y muchos otros trabajador@s...<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> https://…"
"43",1,"RT @ArrecifePsoe: El dron de la Policía Local de Arrecife facilita los últimos rescates de la Isla https://t.co/tulxDGlQrj vía @wordpressdo…"
"44",-1,"@SashaOpalowa te has equivocado de isla, ven a tenerife jajajajaja, pasalo bien y disfruta"
"45",0,".@CITTEDOTE y Asdetur reclaman una acción política eficaz para desatascar las obras en la carretera de #Fuencaliente https://t.co/fXyMVnVYCJ"
"46",-1,"RT @josefelipem: Txus Vidorreta ya está en la Isla https://t.co/nYI80OpPw1"
"47",0,"RT @julioconcepcin: Hoy toca desahuciar  a 17 familias con sus hij@s en San Isidro, Granadilla. En @CabildoTenerife se aprobó una moción in…"
"48",1,".@BenMagecEeA en Canarias celebra su 25º aniversario con una exposición en #LaPalma https://t.co/g4V0wWub2Q"
"49",0,"RT @carlosislaTF: Gracias @_Pedro17_ por mantener ese vínculo fuerte y solidario con la isla https://t.co/0F8K6lcPGH"
"50",-2,"Después del brexit el mayor problema de la UE son los refugiados: Malta es una isla e Italia ha estado recibiendo e… https://t.co/lOxj2vqMEq"
"51",1,"RT @ITCCANARIAS: El ITC aporta mejoras a la operación técnica de la central hidroeólica de El Hierro
<U+2714>@GoronadelViento cuenta con el asesor…"
"52",0,"Alonso: ""Los deportes eléctrónicos crean empleo cualificado en la Isla"" https://t.co/2lzhP5Xczs https://t.co/2xxHThMRZk"
"53",-1,"Cuando alguien cree en ti funciona,en esta  isla también hay gente preparada ,solo hay que dar la oportunidades,gen… https://t.co/rH8Lp7sugs"
"54",2,"@LAManchado @patrigonmuniz @Olgarove Pues no vayas a Gran Canaria, entonces. En Lanzarote hablan parecido a Tenerif… https://t.co/lraOY81VED"
"55",1,"El dron de la Policía Local de Arrecife facilita los últimos rescates de la Isla https://t.co/xzsUx8h5r3"
"56",0,"El @aridane_org crea la Mesa Intersectorial de Salud https://t.co/guwTnddjSs"
"57",-1,"RT @CabLaPalma: La consejera de Emergencias y Participación Ciudadana del Cabildo de #LaPalma, Carmen Brito, insta a los consistorios de la…"
"58",0,"Gracias @_Pedro17_ por mantener ese vínculo fuerte y solidario con la isla https://t.co/0F8K6lcPGH"
"59",-1,"RT @igualdadGC: @LaPsicoWoman comienza sus talleres en #GranCanaria con personal de prevención del sistema público de atención a la violenc…"
"60",-1,"La consejera de Emergencias y Participación Ciudadana del Cabildo de #LaPalma, Carmen Brito, insta a los consistori… https://t.co/zqh0N71tW9"
"61",-2,"RT @locos_x_eltete: Quiero aclarar que en ningún momento quise que mis palabras se malinterpretarán, tengo 4 años con el club, estoy bien e…"
"62",1,"El dron de la Policía Local de Arrecife facilita los últimos rescates de la Isla https://t.co/tulxDGlQrj vía @wordpressdotcom"
"63",-2,"RT @ElHierroAhora: IpH-IUC inicia el proceso de consulta sobre su confluencia con Podemos y Equo https://t.co/3jyQLqdlce vía @elhierroahora…"
"64",-2,"IpH-IUC inicia el proceso de consulta sobre su confluencia con Podemos y Equo https://t.co/3jyQLqdlce vía… https://t.co/T7yhTMDX5J"
"65",-1,"@MisterBelvedere Desconecté en cuanto salieron de la isla. La historia no me interesaba nada. Al no existir persona… https://t.co/Wdeej8Afg5"
"66",0,"El Cabildo insta a los ayuntamientos a preservar la seguridad en las playas de la isla https://t.co/xpd7luuA3M vía CabLaPalma"
"67",-2,"RT @armandosanfer: Hace unos días se celebraba el día Mundial de Los Océanos , algo estaremos haciendo mal para encontrarnos pingüinos en u…"
"68",1,"RT @Tenerifelicidad: ¿Conoces la isla de Malta <ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> ? Nosotros fuimos una semana y te contamos acerca de este país (VLOG) 

https://t.co/lIgs…"
"69",-2,"RT @UNIDOSporGC: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>""Antonio Morales se ha alineado en una defensa en negativo de la Isla""
@JMBravodeLaguna 
#UnidosporGranCanaria #ElFoco58"
"70",-5,"RT @Tenerifelicidad: Casa es donde está el mar <ed><U+00A0><U+00BC><ed><U+00BC><U+008A> A pocos kilómetros de la costa de Tenerife se pueden avistar #delfines y #ballenas <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> que v…"
"71",-2,"Clavijo estará esta semana en Cuba, isla que ""hace 8 años que ningún"" presidente canario visita https://t.co/mzVbQCcbQu"
"72",0,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B8> El riesgo de desaparición de la isla de Pascua https://t.co/0Vg3gi2R7U"
"73",0,"Misma isla, diferente clima. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/fG1qJSQtaK"
"74",-1,"RT @CDTOficial: <ed><U+00A0><U+00BC><ed><U+00BE><U+0099>Alfonso Serrano: ""Hemos decidido traer otro perfil de delantero. Agradecemos a Casadesús el trabajo que hizo en la Isla.…"
"75",-3,"@PPCabLaPalma @CabLaPalma Dudas <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>. Yo apostaría por #Pachorra y perdida de inversión en la isla. https://t.co/RsoPPR2pVq"
"76",-1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> San Andrés, la perla del Caribe colombiano https://t.co/tloStORL2w"
"77",-1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+009D> Un sábado más, #TerrazaIslaDeMar es el escenario de momentos únicos.

<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8> ¿No te lo crees? Fíjate en nuestro álbum… https://t.co/loI1FYrQvI"
"78",-2,"RT @VisitTenerifeES: ¡#FelizMartes! Hoy visitamos el Observatorio del #Teide. ¿Sabes que tú también puedes hacerlo? <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00AD> https://t.co/17yCF0a…"
"79",-1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> La isla del tamaño de 2 campos de fútbol donde habitan 1.200 personas #Colombia https://t.co/3ZTD1tPWN2"
"80",-1,"<ed><U+00A0><U+00BC><ed><U+00BE><U+0099>Alfonso Serrano: ""Hemos decidido traer otro perfil de delantero. Agradecemos a Casadesús el trabajo que hizo en la… https://t.co/pGyWzFqBqF"
"81",-1,"RT @CB1939Canarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B2> Txus Vidorreta ya está en la Isla. ¡Bienvenido! #VamosCanarias https://t.co/xu5hyR9cbR"
"82",0,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> 5 Playas de película para visitar en Isla Margarita https://t.co/55u1RLUzYB"
"83",-2,"¡#FelizMartes! Hoy visitamos el Observatorio del #Teide. ¿Sabes que tú también puedes hacerlo? <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00AD>… https://t.co/Osl2lki0Yq"
"84",-1,"RT @KellysLanzarote: #BuscoPiso en una isla donde hay trabajo, pero faltan casas para #LasKellys y muchos otros trabajador@s...<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> https://…"
"85",1,"RT @ITCCANARIAS: El ITC aporta mejoras a la operación técnica de la central hidroeólica de El Hierro
<U+2714>@GoronadelViento cuenta con el asesor…"
"86",1,"RT @Tenerifelicidad: ¿Conoces la isla de Malta <ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> ? Nosotros fuimos una semana y te contamos acerca de este país (VLOG) 

https://t.co/lIgs…"
"87",-2,"RT @UNIDOSporGC: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>""Antonio Morales se ha alineado en una defensa en negativo de la Isla""
@JMBravodeLaguna 
#UnidosporGranCanaria #ElFoco58"
"88",-5,"RT @Tenerifelicidad: Casa es donde está el mar <ed><U+00A0><U+00BC><ed><U+00BC><U+008A> A pocos kilómetros de la costa de Tenerife se pueden avistar #delfines y #ballenas <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> que v…"
"89",0,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B8> El riesgo de desaparición de la isla de Pascua https://t.co/0Vg3gi2R7U"
