"","score","text"
"60",0,"RT @lpacarnaval: Unicornios, hadas, duendes... Y mucha mucha magia en #DisfracesInfLPGC https://t.co/NHRrzq5bdX"
"61",0,"El método Cellamare para hablar en público (Parte I) https://t.co/e9GeoIeSvA"
"62",-2,"RT @malenfriass__: PERO YO Q SOY??? UN DINOSAURIO O Q https://t.co/WaNWL5vr20"
"63",-2,"RT @ftvEmergen: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> INCIDENCIAS POR FMA<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Lluvia desde primeras horas en toda la isla de Fuerteventura, sin incidencias de gravedad , PRECAUCIÓ…"
"64",-1,"Ya está todo para gala Eurovisión <ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><U+2764> que canción nos representara? https://t.co/7A4x0kfCGm"
"65",-1,"RT @bambi42315072: escuchando magia de mi agonía y de la miri antes de dormir https://t.co/7DnKmd6jDe"
"66",0,"RT @carreterasTF: Esta semana en #Anaga trabajos de #conservación y #mantenimiento en:

- TF-134 (Taganana): limpieza y poda.
- TF-136 (acc…"
"67",-5,"RT @AytoCandelaria: Corte de suministro de agua en la calle La Punta en Araya
La interrupción del suministro, que se llevará a cabo el próx…"
"68",-1,"RT @PoliciaLPA: El @AyuntamientoLPA, en aplicación del Plan de Emergencias Municipal de Las Palmas de Gran Canaria #PEMULPA, activa la situ…"
"69",-3,"RT @akoran_112: #ProtecciónCivil #Autoprotección #FMACanarias #Tormentas El peligro de las tormentas para las personas se produce, fundamen…"
"70",1,"RT @carreterasTF: Hoy (29 enero) trabajos de #señalización en:
-Km 2,2 de TF-662 (Guaza): pintado marcas viales.
-Km 8,0 de TF-655 (entre G…"
"71",0,"@libertaddigital Esto es de chiste.... jajajaja.."
"72",-2,"RT @polprcanarias: Intentó robar con violencia el móvil en el barrio de Arenales #LPGC a una menor de 15 años que acababa de salir del inst…"
"73",0,"Se me re desacomodo el sueño"
"74",-3,"RT @tenadzamora1: Ceder un diputado al PP para que tenga grupo propio no influye en las votaciones pues los independentistas tendrán mayorí…"
"75",-3,"RT @JavierAbreuR: El Gobierno de #Canarias declara situación de PREALERTA, por lluvias y nevadas, desde las 03:00 h. de este lunes 29. Prob…"
"76",2,"Buen día preciosuras como están??"
"77",0,"RT @bunburycabron: @SaraHispania @jusapol @guardiacivil @policia Gracias por apoyarnos en nuestra lucha contra la brecha salarial. Va siend…"
"78",0,"He añadido un vídeo a una lista de reproducción de @YouTube (https://t.co/wXhImqMrnE - 2 UNLIMITED twilight zone)."
"79",-3,"RT @MilagroxPerez: Que triste que nadie me entienda porque me siento más sola que de costumbre"
"80",-1,"@angelgarex @gayumbodesparto @TaDeBco Este año voy a viajar menos <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>"
"81",-1,"RT @bunburycabron: @mariaquilezv @policia @guardiacivil Todos estos apoyos nos dan fuerza para seguir luchando por nuestro futuro, sin reco…"
