"","score","text"
"38",-4,"Un Club con la historia del CD Tenerife, que presume de canariedad, ¿no tiene opciones para que el Cuerpo Técnico d… https://t.co/RQsO1uucE6"
"39",-1,"RT @VisitPtoCruz: Este domingo comienza la celebración del #DíaEuropeodelaMúsica, con una semana que estará repleta de conciertos musicales…"
"40",-1,"La @RSEAP_Tenerife acoge esta tarde una conferencia sobre las estrategias comerciales de la industria cinematográfi… https://t.co/Wd4lgkVeXr"
"41",-2,"RT @CNECHEYDE: Hay cosas que en el verano no te puedes perder. Uno de estos eventos es el ""VIII Torneo Internacional Isla de Tenerife"", en…"
"42",0,"@PepN_Footage @VisitTenerifeES @MarinaComes @VolcanoTeide @yoamocanarias @TenerifeVivela @Tenerife_Ocio @holyber… https://t.co/R08ydKlH6E"
"43",-1,"RT @Auditoriotfe: Este domingo 10 de junio ha tenido lugar el Concierto de clausura del ciclo Primavera Musical 2018, dirigido por Jesús Ag…"
"44",-4,"RT @JFAR_92: Estoy muy-muy lejos del bando este de rajar de todo del Tenerife por rajar, pero vaya mierda de rueda de prensa se acaba de ma…"
"45",0,"RT @OyeTato: Te acompañamos en cada paso de la transformación digital de tu empresa. #Tenerife #IslasCanarias https://t.co/m2uvw7sEm8"
"46",-1,"RT @PodemosTfe: Esta tarde apoyaremos la concentración en Santa Cruz por los asesinatos machistas de Vanesa y de María Soledad, ocurridos l…"
"47",0,"El consejero @Manuel_Martnez y el gerente @jdavaram expusieron en la Real Sociedad Económica de Amigos del País la… https://t.co/2SnUL4ATlf"
"48",-2,"RT @VisitTenerifeES: ¡#FelizMartes! Hoy visitamos el Observatorio del #Teide. ¿Sabes que tú también puedes hacerlo? <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00AD> https://t.co/17yCF0a…"
"49",-2,"El litro de combustible cuesta 20 céntimos más que en Tenerife https://t.co/UauDHJm0rP https://t.co/YzBEi5Npcd"
"50",-1,"RT @SiamDrago: ¿Todavía no has visitado @SiamDrago?
No esperes más y visita nuestras instalaciones. ¡Te encantará! #FelizMartes #BuenMartes…"
"51",1,"<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> Txus Vidorreta volverá a dirigir al @CB1939Canarias https://t.co/De6EiYnhzd vía @Columna_Cero #Deportes… https://t.co/t7zb6lQVUU"
"52",-1,"¿Todavía no has visitado @SiamDrago?
No esperes más y visita nuestras instalaciones. ¡Te encantará! #FelizMartes… https://t.co/7VqcVWWdkh"
"53",0,"LAJS de Arona, Tenerife. Concentración reclamaciones al Ministerio de Justicia https://t.co/4eIvsVfCvV"
"54",-2,"Acto de clausura del programa de fomento de la lectura entre escolares de La Laguna en el Tranvía de Tenerife. Fant… https://t.co/JKANp0KTHy"
