"","score","text"
"45",1,"@MagdalenaProust @PabloMM Para mi tienes parte de razon y parte no porque cargas la reaponsabilidad del acto sexual… https://t.co/4SP1zMy8yp"
"46",-3,"Una mujer presenta una denuncia exigiendo que expulsen de su cuerpo al espíritu que cree que la posee https://t.co/yKxO2fQUQr"
"47",-2,"Muestra en los #Archivos Históricos de Archidiócesis sobre las hermandades en el siglo XVIII y el papel de mujer… https://t.co/Bv77bGqmjp"
"48",-2,"Así se siente una mujer cuando valoran su trabajo... :D  Ojalá todas las españolas nos sintiéramos Jennyfer Gray ca… https://t.co/R4Xmn0H78P"
"49",1,"@salvameoficial esta trepa cazafamosos no tiene categoría para estar con carlos lozano ,asi que carlos pasa de ella… https://t.co/wJ0oEHbUFK"
"50",1,"@CiudadanosCs @Albert_Rivera Yo pienso que ninguna mujer joven con una independencia económica va a querer gestar e… https://t.co/kAldVwsXuS"
"51",-2,"@barilirodolfo 
Para vos que hablas de despilfarro. Acá tenes una imagen de dias con prácticamente nada de nieve.… https://t.co/iUhjBX2qUQ"
"52",-4,"Una parada de guagas en un paso de peatones, un atropello y un pleito ganado por la familia. 
https://t.co/LpZEyxVyCq"
"53",-2,"@AlejandroSanz Para la mujer el concepto tiempo es diferente <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>...Por ejemplo yo debería estar haciendo lo que dejé… https://t.co/MLO0eQLTuw"
"54",-6,"@rickybrity La diferencia de a quién se amenaza. Sí amenaza a su mujer es delito y sí amenaza a otras personas no lo es. Decepcionante."
"55",1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> Henrietta Lacks, la mujer cuyas células condujeron a una revolución médica #Historia https://t.co/QKX5dakhl1"
"56",0,"RT @biblio_Icalpa: Indemnizan a una mujer por incluirla en un fichero de morosos sin advertirla. https://t.co/hRUvIg7Kei"
"57",-2,"600 vinilos listos para #NONA, un centro maternal orientado a cubrir y satisfacer las necesidades de la mujer ANTES… https://t.co/YavlFKyX1n"
"58",0,"Indemnizan a una mujer por incluirla en un fichero de morosos sin advertirla. https://t.co/hRUvIg7Kei"
"59",-3,"hace no mucho vi un tweet de una chica que inventó el término “hepeated”, básicamente es “repeated”, pero sólo se l… https://t.co/XzUWArahWC"
"60",-3,"Siempre serás un espejo en el que mirarse para luchar contra la igualdad real.

Admiración absoluta por esta mujer<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>… https://t.co/urNpLGXkN8"
"61",1,"RT @TeldeActualidad: <ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F>El TSJC da la razón a la familia de la mujer atropellada por una guagua en #SanAntonio #Telde <U+25CF>Los hijos Isidr…"
"62",1,"<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F>El TSJC da la razón a la familia de la mujer atropellada por una guagua en #SanAntonio #Telde <U+25CF>Los hijos Is… https://t.co/Wy8XHWnp5b"
"63",-2,"VOY A ROBARLE DOS VECES LA MISMA MUJER, YO SOY UN CAPRICHOSOOOOO"
"64",-1,"RT @Angulo_13: De esas historias bizarras que saltan a la prensa. . . https://t.co/WNcUYrBxI3"
"65",-3,"4 horas se demora que paso? por que llora? dijo una mujer y luego la abrazaba"
"66",0,"RT @torrentialsoul: como odio discutir con mi vieja,  quedar con bronca y q ella me trate bien a los 5 segundos de haber peleado y q encima…"
"67",-1,"@NicoleeCaetano Jajajajajjaj de saber sabe pero esa mujer esta loca, capaz hoy esta a favor y mañana en contra ah"
"68",-1,"Ellos no son pro vida, ellos son anti mujer! 
https://t.co/UfQdNCkRVx"
"69",0,"Lousteau diciendoke a Fantino, en el cuerpo de una mujer embarazada hay vida, pero no es una persona, ahhh mira vos… https://t.co/jsHlVWHh29"
"70",-2,"- El chévere que le da la mano a la esposa para bajar de la limosina restableció relaciones con Cuba a cambio de NA… https://t.co/nFXfNinPUf"
"71",0,"Lista para moverte mujer?"
"72",1,"@Eligevivirchanc @nidiasolis @tv_monica @tere_marinovic Monica, es una mujer profesional,valiente,hace su trabajo s… https://t.co/XBbJL2b3KP"
"73",-1,"RT @ccamilafernanda: Hombres: No pueden suspender el Miss Reef, la mujer es dueña de su cuerpo y de mostrarlo.

Los mismos hombres: Feminaz…"
"74",0,"Mi mamá me compra galletitas, cereales, alfajores, hace arroz con leche, gelatina, ensalada de frutas y pretende q… https://t.co/SVinCUdpwB"
"75",-4,"Le preguntaron a la Min. De mujer y equidad de género si era feminista y dijo que si significaba  buscar la igualdad de género entonces sí"
"76",0,"Existirá la mujer que me haga cancelar mi cuenta de Tinder<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> a estas alturas ya lo empiezo a dudar <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/44HEM6fWrz"
